t 	 	 x(t) 	 	 y(t) 	 	 vx(t) 	 	 vy(t) 	 	 Ek 	 	 Ep 	 	 Etot 
2.581087e+01	3.924783e+00	-5.445924e-01	9.718659e-02	3.468433e-01	6.929111e-02	-2.567915e-01	 -1.875004e-01
2.691091e+01	3.993659e+00	-1.590355e-01	2.813737e-02	3.529938e-01	6.487276e-02	-2.523732e-01	 -1.875004e-01
2.803960e+01	3.985594e+00	2.396428e-01	-4.243868e-02	3.522791e-01	6.269818e-02	-2.501986e-01	 -1.875005e-01
2.916488e+01	3.898085e+00	6.323248e-01	-1.132219e-01	3.444302e-01	6.295080e-02	-2.504513e-01	 -1.875005e-01
3.025408e+01	3.736999e+00	1.000050e+00	-1.827944e-01	3.295179e-01	6.572570e-02	-2.532262e-01	 -1.875005e-01
3.128069e+01	3.515049e+00	1.327931e+00	-2.498954e-01	3.079239e-01	7.099791e-02	-2.584984e-01	 -1.875005e-01
3.222820e+01	3.248245e+00	1.607220e+00	-3.135864e-01	2.802157e-01	7.863242e-02	-2.661329e-01	 -1.875004e-01
3.308997e+01	2.952419e+00	1.835006e+00	-3.732643e-01	2.470073e-01	8.842862e-02	-2.759290e-01	 -1.875004e-01
3.386662e+01	2.641139e+00	2.012601e+00	-4.285782e-01	2.088698e-01	1.001694e-01	-2.876698e-01	 -1.875003e-01
3.456310e+01	2.325028e+00	2.143767e+00	-4.793252e-01	1.662989e-01	1.136530e-01	-3.011532e-01	 -1.875003e-01
3.518643e+01	2.011917e+00	2.233378e+00	-5.253688e-01	1.197187e-01	1.287040e-01	-3.162042e-01	 -1.875002e-01
3.574429e+01	1.707321e+00	2.286577e+00	-5.665895e-01	6.950115e-02	1.451725e-01	-3.326726e-01	 -1.875001e-01
3.624420e+01	1.414968e+00	2.308318e+00	-6.028579e-01	1.598844e-02	1.629270e-01	-3.504271e-01	 -1.875001e-01
3.669315e+01	1.137248e+00	2.303149e+00	-6.340253e-01	-4.048661e-02	1.818466e-01	-3.693467e-01	 -1.875000e-01
3.709746e+01	8.755822e-01	2.275121e+00	-6.599230e-01	-9.958383e-02	2.018136e-01	-3.893136e-01	 -1.875000e-01
3.746273e+01	6.306916e-01	2.227790e+00	-6.803677e-01	-1.609426e-01	2.227077e-01	-4.102076e-01	 -1.874999e-01
3.779389e+01	4.028054e-01	2.164235e+00	-6.951689e-01	-2.241720e-01	2.444013e-01	-4.319012e-01	 -1.874999e-01
3.809528e+01	1.918097e-01	2.087107e+00	-7.041394e-01	-2.888444e-01	2.667564e-01	-4.542563e-01	 -1.874998e-01
3.837067e+01	-2.641965e-03	1.998674e+00	-7.071061e-01	-3.544912e-01	2.896217e-01	-4.771215e-01	 -1.874998e-01
3.862335e+01	-1.810481e-01	1.900869e+00	-7.039210e-01	-4.206017e-01	3.128315e-01	-5.003313e-01	 -1.874998e-01
3.885621e+01	-3.440005e-01	1.795335e+00	-6.944732e-01	-4.866235e-01	3.362053e-01	-5.237050e-01	 -1.874998e-01
3.907178e+01	-4.921408e-01	1.683463e+00	-6.786995e-01	-5.519671e-01	3.595477e-01	-5.470475e-01	 -1.874998e-01
3.927227e+01	-6.261294e-01	1.566426e+00	-6.565955e-01	-6.160107e-01	3.826504e-01	-5.701501e-01	 -1.874997e-01
3.945964e+01	-7.466228e-01	1.445215e+00	-6.282242e-01	-6.781090e-01	4.052934e-01	-5.927932e-01	 -1.874997e-01
3.963561e+01	-8.542569e-01	1.320661e+00	-5.937243e-01	-7.376029e-01	4.272488e-01	-6.147485e-01	 -1.874997e-01
3.980172e+01	-9.496359e-01	1.193460e+00	-5.533156e-01	-7.938316e-01	4.482833e-01	-6.357830e-01	 -1.874997e-01
3.995934e+01	-1.033323e+00	1.064193e+00	-5.073030e-01	-8.461459e-01	4.681634e-01	-6.556631e-01	 -1.874997e-01
4.010969e+01	-1.105838e+00	9.333480e-01	-4.560766e-01	-8.939221e-01	4.866596e-01	-6.741592e-01	 -1.874997e-01
4.025389e+01	-1.167647e+00	8.013280e-01	-4.001105e-01	-9.365769e-01	5.035513e-01	-6.910510e-01	 -1.874996e-01
4.039294e+01	-1.219168e+00	6.684709e-01	-3.399575e-01	-9.735810e-01	5.186323e-01	-7.061319e-01	 -1.874996e-01
4.052777e+01	-1.260766e+00	5.350592e-01	-2.762415e-01	-1.004473e+00	5.317155e-01	-7.192151e-01	 -1.874996e-01
4.065924e+01	-1.292750e+00	4.013308e-01	-2.096474e-01	-1.028871e+00	5.426378e-01	-7.301374e-01	 -1.874996e-01
4.078815e+01	-1.315377e+00	2.674890e-01	-1.409079e-01	-1.046483e+00	5.512641e-01	-7.387637e-01	 -1.874996e-01
4.091527e+01	-1.328851e+00	1.337107e-01	-7.079026e-02	-1.057113e+00	5.574910e-01	-7.449906e-01	 -1.874996e-01
4.104133e+01	-1.333324e+00	1.548854e-04	-7.964899e-05	-1.060665e+00	5.612494e-01	-7.487490e-01	 -1.874996e-01
